,clear_date,Aging Bucket
5022,2020-04-14,0-15days
5023,2020-04-14,0-15days
5024,2020-04-14,0-15days
5025,2020-04-14,0-15days
5026,2020-04-16,0-15days
5027,2020-04-14,0-15days
5028,2020-04-16,0-15days
5029,2020-04-15,0-15days
5030,2020-04-14,0-15days
5031,2020-04-14,0-15days
5032,2020-04-22,0-15days
5033,2020-04-16,0-15days
5034,2020-04-17,0-15days
5035,2020-04-16,0-15days
5036,2020-04-16,0-15days
5037,2020-04-17,0-15days
5038,2020-04-16,0-15days
5039,2020-04-22,0-15days
5040,2020-04-17,0-15days
5041,2020-04-17,0-15days
5042,2020-04-16,0-15days
5043,2020-04-17,0-15days
5044,2020-04-16,0-15days
5045,2020-04-16,0-15days
5046,2020-04-16,0-15days
5047,2020-04-22,0-15days
5048,2020-04-16,0-15days
5049,2020-04-16,0-15days
5050,2020-04-15,0-15days
5051,2020-04-21,0-15days
5052,2020-04-16,0-15days
5053,2020-04-12,0-15days
5054,2020-04-17,0-15days
5055,2020-04-16,0-15days
5056,2020-04-17,0-15days
5057,2020-04-16,0-15days
5058,2020-04-16,0-15days
5059,2020-04-19,0-15days
5060,2020-05-09,0-15days
5061,2020-04-23,0-15days
5062,2020-04-15,0-15days
5063,2020-04-18,0-15days
5064,2020-04-16,0-15days
5065,2020-04-13,0-15days
5066,2020-04-21,0-15days
5067,2020-04-16,0-15days
5068,2020-04-16,0-15days
5069,2020-04-17,0-15days
5070,2020-04-11,0-15days
5071,2020-04-16,0-15days
5072,2020-04-17,0-15days
5073,2020-05-17,0-15days
5074,2020-04-17,0-15days
5075,2020-04-15,0-15days
5076,2020-04-16,0-15days
5077,2020-04-16,0-15days
5078,2020-04-16,0-15days
5079,2020-04-15,0-15days
5080,2020-04-16,0-15days
5081,2020-04-16,0-15days
5082,2020-05-08,16-30days
5083,2020-04-22,0-15days
5084,2020-04-17,0-15days
5085,2020-04-16,0-15days
5086,2020-04-16,0-15days
5087,2020-04-16,0-15days
5088,2020-04-18,0-15days
5089,2020-04-16,0-15days
5090,2020-04-15,0-15days
5091,2020-04-18,0-15days
5092,2020-04-16,0-15days
5093,2020-04-15,0-15days
5094,2020-04-16,0-15days
5095,2020-04-16,0-15days
5096,2020-04-15,0-15days
5097,2020-04-15,0-15days
5098,2020-04-16,0-15days
5099,2020-04-16,0-15days
5100,2020-04-15,0-15days
5101,2020-05-02,0-15days
5102,2020-04-17,0-15days
5103,2020-04-16,0-15days
5104,2020-04-16,0-15days
5105,2020-04-20,0-15days
5106,2020-04-17,0-15days
5107,2020-04-16,0-15days
5108,2020-04-16,0-15days
5109,2020-04-16,0-15days
5110,2020-04-17,0-15days
5111,2020-04-16,0-15days
5112,2020-04-24,0-15days
5113,2020-04-16,0-15days
5114,2020-04-16,0-15days
5115,2020-04-16,0-15days
5116,2020-04-16,0-15days
5117,2020-04-16,0-15days
5118,2020-04-17,0-15days
5119,2020-05-03,16-30days
5120,2020-04-16,0-15days
5121,2020-06-11,0-15days
5122,2020-04-16,0-15days
5123,2020-04-16,0-15days
5124,2020-04-15,0-15days
5125,2020-04-14,0-15days
5126,2020-04-16,0-15days
5127,2020-04-22,0-15days
5128,2020-04-12,0-15days
5129,2020-04-25,0-15days
5130,2020-04-16,0-15days
5131,2020-04-17,0-15days
5132,2020-04-12,0-15days
5133,2020-04-16,0-15days
5134,2020-04-15,0-15days
5135,2020-04-16,0-15days
5136,2020-04-14,0-15days
5137,2020-04-16,0-15days
5138,2020-04-16,0-15days
5139,2020-04-16,0-15days
5140,2020-04-17,0-15days
5141,2020-04-16,0-15days
5142,2020-04-16,0-15days
5143,2020-04-11,0-15days
5144,2020-04-16,0-15days
5145,2020-04-16,0-15days
5146,2020-04-19,0-15days
5147,2020-04-16,0-15days
5148,2020-04-20,0-15days
5149,2020-06-11,0-15days
5150,2020-04-17,0-15days
5151,2020-06-07,0-15days
5152,2020-04-15,0-15days
5153,2020-04-16,0-15days
5154,2020-04-15,0-15days
5155,2020-04-16,0-15days
5156,2020-04-16,0-15days
5157,2020-04-17,0-15days
5158,2020-05-05,16-30days
5159,2020-04-13,0-15days
5160,2020-04-15,0-15days
5161,2020-04-23,0-15days
5162,2020-05-02,0-15days
5163,2020-04-16,0-15days
5164,2020-04-16,0-15days
5165,2020-04-16,0-15days
5166,2020-04-17,0-15days
5167,2020-04-16,0-15days
5168,2020-04-16,0-15days
5169,2020-04-15,0-15days
5170,2020-04-16,0-15days
5171,2020-04-17,0-15days
5172,2020-04-16,0-15days
5173,2020-06-06,0-15days
5174,2020-04-20,0-15days
5175,2020-04-19,0-15days
5176,2020-04-16,0-15days
5177,2020-04-16,0-15days
5178,2020-04-17,0-15days
5179,2020-04-15,0-15days
5180,2020-04-17,0-15days
5181,2020-04-16,0-15days
5182,2020-04-15,0-15days
5183,2020-04-16,0-15days
5184,2020-04-17,0-15days
5185,2020-04-16,0-15days
5186,2020-04-16,0-15days
5187,2020-04-16,0-15days
5188,2020-04-18,0-15days
5189,2020-04-16,0-15days
5190,2020-04-16,0-15days
5191,2020-04-16,0-15days
5192,2020-04-15,0-15days
5193,2020-04-16,0-15days
5194,2020-04-17,0-15days
5195,2020-05-17,0-15days
5196,2020-04-18,0-15days
5197,2020-04-16,0-15days
5198,2020-04-17,0-15days
5199,2020-04-17,0-15days
5200,2020-04-18,0-15days
5201,2020-04-18,0-15days
5202,2020-04-29,16-30days
5203,2020-04-18,0-15days
5204,2020-04-16,0-15days
5205,2020-04-20,0-15days
5206,2020-04-18,0-15days
5207,2020-04-16,0-15days
5208,2020-04-16,0-15days
5209,2020-04-16,0-15days
5210,2020-04-17,0-15days
5211,2020-04-17,0-15days
5212,2020-04-16,0-15days
5213,2020-04-18,0-15days
5214,2020-04-15,0-15days
5215,2020-04-16,0-15days
5216,2020-04-16,0-15days
5217,2020-04-17,0-15days
5218,2020-04-18,0-15days
5219,2020-04-17,0-15days
5220,2020-04-17,0-15days
5221,2020-04-17,0-15days
5222,2020-04-16,0-15days
5223,2020-04-15,0-15days
5224,2020-04-24,0-15days
5225,2020-04-16,0-15days
5226,2020-04-17,0-15days
5227,2020-04-25,0-15days
5228,2020-04-17,0-15days
5229,2020-04-18,0-15days
5230,2020-04-16,0-15days
5231,2020-04-15,0-15days
5232,2020-04-22,0-15days
5233,2020-04-16,0-15days
5234,2020-04-18,0-15days
5235,2020-04-16,0-15days
5236,2020-05-06,0-15days
5237,2020-04-16,0-15days
5238,2020-04-17,0-15days
5239,2020-04-17,0-15days
5240,2020-06-03,0-15days
5241,2020-04-22,0-15days
5242,2020-04-17,0-15days
5243,2020-04-16,0-15days
5244,2020-04-18,0-15days
5245,2020-04-16,0-15days
5246,2020-04-25,0-15days
5247,2020-04-17,0-15days
5248,2020-04-17,0-15days
5249,2020-04-18,0-15days
5250,2020-04-17,0-15days
5251,2020-04-17,0-15days
5252,2020-04-18,0-15days
5253,2020-04-18,0-15days
5254,2020-04-16,0-15days
5255,2020-04-16,0-15days
5256,2020-04-17,0-15days
5257,2020-04-17,0-15days
5258,2020-04-16,0-15days
5259,2020-04-16,0-15days
5260,2020-04-16,0-15days
5261,2020-04-17,0-15days
5262,2020-04-16,0-15days
5263,2020-04-16,0-15days
5264,2020-06-04,0-15days
5265,2020-04-19,0-15days
5266,2020-04-18,0-15days
5267,2020-04-16,0-15days
5268,2020-04-17,0-15days
5269,2020-04-17,0-15days
5270,2020-04-17,0-15days
5271,2020-04-17,0-15days
5272,2020-04-21,0-15days
5273,2020-04-20,0-15days
5274,2020-04-16,0-15days
5275,2020-04-14,0-15days
5276,2020-04-17,0-15days
5277,2020-04-17,0-15days
5278,2020-04-16,0-15days
5279,2020-04-17,0-15days
5280,2020-04-16,0-15days
5281,2020-04-18,0-15days
5282,2020-04-16,0-15days
5283,2020-04-17,0-15days
5284,2020-04-22,0-15days
5285,2020-04-18,0-15days
5286,2020-04-17,0-15days
5287,2020-04-16,0-15days
5288,2020-04-15,0-15days
5289,2020-04-16,0-15days
5290,2020-04-17,0-15days
5291,2020-04-17,0-15days
5292,2020-04-18,0-15days
5293,2020-06-04,0-15days
5294,2020-04-17,0-15days
5295,2020-04-17,0-15days
5296,2020-04-16,0-15days
5297,2020-04-17,0-15days
5298,2020-04-18,0-15days
5299,2020-04-16,0-15days
5300,2020-04-25,0-15days
5301,2020-04-17,0-15days
5302,2020-04-17,0-15days
5303,2020-04-16,0-15days
5304,2020-04-16,0-15days
5305,2020-04-17,0-15days
5306,2020-04-17,0-15days
5307,2020-04-16,0-15days
5308,2020-04-18,0-15days
5309,2020-04-18,0-15days
5310,2020-04-17,0-15days
5311,2020-04-17,0-15days
5312,2020-04-15,0-15days
5313,2020-04-26,0-15days
5314,2020-04-17,0-15days
5315,2020-04-18,0-15days
5316,2020-04-18,0-15days
5317,2020-04-18,0-15days
5318,2020-04-16,0-15days
5319,2020-04-23,0-15days
5320,2020-04-21,0-15days
5321,2020-06-03,0-15days
5322,2020-04-17,0-15days
5323,2020-04-22,0-15days
5324,2020-04-12,0-15days
5325,2020-04-25,0-15days
5326,2020-04-22,0-15days
5327,2020-04-17,0-15days
5328,2020-04-16,0-15days
5329,2020-04-16,0-15days
5330,2020-04-18,0-15days
5331,2020-04-16,0-15days
5332,2020-04-17,0-15days
5333,2020-04-16,0-15days
5334,2020-04-19,0-15days
5335,2020-04-17,0-15days
5336,2020-04-20,0-15days
5337,2020-04-16,0-15days
5338,2020-04-16,0-15days
5339,2020-04-20,0-15days
5340,2020-04-17,0-15days
5341,2020-04-16,0-15days
5342,2020-04-18,0-15days
5343,2020-04-16,0-15days
5344,2020-04-18,0-15days
5345,2020-05-05,0-15days
5346,2020-04-17,0-15days
5347,2020-04-18,0-15days
5348,2020-04-16,0-15days
5349,2020-05-10,16-30days
5350,2020-04-16,0-15days
5351,2020-04-14,0-15days
5352,2020-04-16,0-15days
5353,2020-04-16,0-15days
5354,2020-04-22,0-15days
5355,2020-04-16,0-15days
5356,2020-04-16,0-15days
5357,2020-04-17,0-15days
5358,2020-04-26,0-15days
5359,2020-04-16,0-15days
5360,2020-04-16,0-15days
5361,2020-04-16,0-15days
5362,2020-04-16,0-15days
5363,2020-04-17,0-15days
5364,2020-04-19,0-15days
5365,2020-04-18,0-15days
5366,2020-04-18,0-15days
5367,2020-04-18,0-15days
5368,2020-04-17,0-15days
5369,2020-04-18,0-15days
5370,2020-04-16,0-15days
5371,2020-04-16,0-15days
5372,2020-04-18,0-15days
5373,2020-04-17,0-15days
5374,2020-04-16,0-15days
5375,2020-06-05,0-15days
5376,2020-04-17,0-15days
5377,2020-04-17,0-15days
5378,2020-04-18,0-15days
5379,2020-04-17,0-15days
5380,2020-04-17,0-15days
5381,2020-04-16,0-15days
5382,2020-04-17,0-15days
5383,2020-04-18,0-15days
5384,2020-04-16,0-15days
5385,2020-04-17,0-15days
5386,2020-04-17,0-15days
5387,2020-04-17,0-15days
5388,2020-04-16,0-15days
5389,2020-04-20,0-15days
5390,2020-04-17,0-15days
5391,2020-04-17,0-15days
5392,2020-04-18,0-15days
5393,2020-04-16,0-15days
5394,2020-04-16,0-15days
5395,2020-04-16,0-15days
5396,2020-04-18,0-15days
5397,2020-04-18,0-15days
5398,2020-04-18,0-15days
5399,2020-04-18,0-15days
5400,2020-05-19,0-15days
5401,2020-04-18,0-15days
5402,2020-04-18,0-15days
5403,2020-04-17,0-15days
5404,2020-06-06,0-15days
5405,2020-04-18,0-15days
5406,2020-04-21,0-15days
5407,2020-04-20,0-15days
5408,2020-04-18,0-15days
5409,2020-04-19,0-15days
5410,2020-05-09,16-30days
5411,2020-04-18,0-15days
5412,2020-04-18,0-15days
5413,2020-04-17,0-15days
5414,2020-04-17,0-15days
5415,2020-04-18,0-15days
5416,2020-05-03,16-30days
5417,2020-04-19,0-15days
5418,2020-04-18,0-15days
5419,2020-04-21,0-15days
5420,2020-04-24,0-15days
5421,2020-04-20,0-15days
5422,2020-04-18,0-15days
5423,2020-04-18,0-15days
5424,2020-04-24,0-15days
5425,2020-04-19,0-15days
5426,2020-04-19,0-15days
5427,2020-04-18,0-15days
5428,2020-04-17,0-15days
5429,2020-04-17,0-15days
5430,2020-04-20,0-15days
5431,2020-04-25,0-15days
5432,2020-04-18,0-15days
5433,2020-04-19,0-15days
5434,2020-05-11,0-15days
5435,2020-04-18,0-15days
5436,2020-04-18,0-15days
5437,2020-04-18,0-15days
5438,2020-04-18,0-15days
5439,2020-04-18,0-15days
5440,2020-04-17,0-15days
5441,2020-04-25,0-15days
5442,2020-04-22,0-15days
5443,2020-06-04,16-30days
5444,2020-04-19,0-15days
5445,2020-04-18,0-15days
5446,2020-04-18,0-15days
5447,2020-04-21,0-15days
5448,2020-06-07,0-15days
5449,2020-05-06,0-15days
5450,2020-04-20,0-15days
5451,2020-04-18,0-15days
5452,2020-04-17,0-15days
5453,2020-04-18,0-15days
5454,2020-04-20,0-15days
5455,2020-05-17,31-45days
5456,2020-04-18,0-15days
5457,2020-04-18,0-15days
5458,2020-04-18,0-15days
5459,2020-04-19,0-15days
5460,2020-04-21,0-15days
5461,2020-04-19,0-15days
5462,2020-04-19,0-15days
5463,2020-04-18,0-15days
5464,2020-04-17,0-15days
5465,2020-04-18,0-15days
5466,2020-04-17,0-15days
5467,2020-04-19,0-15days
5468,2020-05-10,0-15days
5469,2020-04-19,0-15days
5470,2020-04-19,0-15days
5471,2020-04-19,0-15days
5472,2020-04-17,0-15days
5473,2020-04-17,0-15days
5474,2020-04-18,0-15days
5475,2020-04-18,0-15days
5476,2020-04-18,0-15days
5477,2020-04-17,0-15days
5478,2020-05-02,0-15days
5479,2020-05-28,46-60days
5480,2020-04-19,0-15days
5481,2020-04-18,0-15days
5482,2020-04-19,0-15days
5483,2020-04-19,0-15days
5484,2020-04-24,0-15days
5485,2020-04-18,0-15days
5486,2020-04-18,0-15days
5487,2020-05-18,0-15days
5488,2020-04-17,0-15days
5489,2020-04-18,0-15days
5490,2020-04-17,0-15days
5491,2020-04-18,0-15days
5492,2020-04-18,0-15days
5493,2020-04-18,0-15days
5494,2020-04-20,0-15days
5495,2020-06-07,0-15days
5496,2020-04-18,0-15days
5497,2020-04-18,0-15days
5498,2020-04-19,0-15days
5499,2020-04-17,0-15days
5500,2020-04-19,0-15days
5501,2020-04-19,0-15days
5502,2020-04-17,0-15days
5503,2020-04-17,0-15days
5504,2020-04-18,0-15days
5505,2020-04-18,0-15days
5506,2020-04-20,0-15days
5507,2020-04-19,0-15days
5508,2020-04-18,0-15days
5509,2020-04-18,0-15days
5510,2020-04-19,0-15days
5511,2020-04-18,0-15days
5512,2020-04-18,0-15days
5513,2020-04-17,0-15days
5514,2020-04-17,0-15days
5515,2020-04-18,0-15days
5516,2020-04-17,0-15days
5517,2020-04-18,0-15days
5518,2020-04-19,0-15days
5519,2020-05-10,16-30days
5520,2020-04-18,0-15days
5521,2020-04-18,0-15days
5522,2020-04-18,0-15days
5523,2020-04-18,0-15days
5524,2020-04-17,0-15days
5525,2020-04-17,0-15days
5526,2020-04-19,0-15days
5527,2020-04-18,0-15days
5528,2020-04-17,0-15days
5529,2020-05-02,16-30days
5530,2020-04-17,0-15days
5531,2020-04-17,0-15days
5532,2020-04-17,0-15days
5533,2020-04-17,0-15days
5534,2020-04-19,0-15days
5535,2020-04-18,0-15days
5536,2020-04-21,0-15days
5537,2020-04-18,0-15days
5538,2020-04-19,0-15days
5539,2020-04-21,0-15days
5540,2020-04-17,0-15days
5541,2020-04-18,0-15days
5542,2020-04-20,0-15days
5543,2020-04-18,0-15days
5544,2020-06-06,0-15days
5545,2020-04-18,0-15days
5546,2020-04-20,0-15days
5547,2020-04-17,0-15days
5548,2020-04-17,0-15days
5549,2020-04-18,0-15days
5550,2020-04-18,0-15days
5551,2020-04-17,0-15days
5552,2020-04-19,0-15days
5553,2020-04-18,0-15days
5554,2020-04-18,0-15days
5555,2020-04-19,0-15days
5556,2020-04-20,0-15days
5557,2020-04-17,0-15days
5558,2020-04-18,0-15days
5559,2020-04-19,0-15days
5560,2020-04-20,0-15days
5561,2020-05-02,16-30days
5562,2020-04-19,0-15days
5563,2020-04-18,0-15days
5564,2020-04-18,0-15days
5565,2020-04-20,0-15days
5566,2020-04-19,0-15days
5567,2020-04-20,0-15days
5568,2020-04-21,0-15days
5569,2020-04-20,0-15days
5570,2020-06-08,0-15days
5571,2020-04-20,0-15days
5572,2020-04-19,0-15days
5573,2020-04-20,0-15days
5574,2020-04-21,0-15days
5575,2020-04-19,0-15days
5576,2020-04-19,0-15days
5577,2020-04-19,0-15days
5578,2020-04-24,0-15days
5579,2020-04-19,0-15days
5580,2020-04-19,0-15days
5581,2020-04-18,0-15days
5582,2020-04-20,0-15days
5583,2020-04-19,0-15days
5584,2020-04-21,0-15days
5585,2020-04-17,0-15days
5586,2020-04-19,0-15days
5587,2020-04-20,0-15days
5588,2020-04-20,0-15days
5589,2020-04-19,0-15days
5590,2020-04-19,0-15days
5591,2020-04-20,0-15days
5592,2020-04-18,0-15days
5593,2020-04-20,0-15days
5594,2020-04-24,0-15days
5595,2020-04-21,0-15days
5596,2020-04-24,0-15days
5597,2020-04-18,0-15days
5598,2020-04-19,0-15days
5599,2020-04-18,0-15days
5600,2020-04-20,0-15days
5601,2020-04-20,0-15days
5602,2020-04-19,0-15days
5603,2020-04-20,0-15days
5604,2020-04-18,0-15days
5605,2020-04-22,0-15days
5606,2020-04-19,0-15days
5607,2020-05-25,0-15days
5608,2020-04-19,0-15days
5609,2020-04-19,0-15days
5610,2020-04-19,0-15days
5611,2020-04-18,0-15days
5612,2020-04-19,0-15days
5613,2020-04-24,0-15days
5614,2020-04-19,0-15days
5615,2020-04-18,0-15days
5616,2020-04-20,0-15days
5617,2020-04-20,0-15days
5618,2020-04-20,0-15days
5619,2020-04-23,0-15days
5620,2020-04-19,0-15days
5621,2020-04-18,0-15days
5622,2020-04-18,0-15days
5623,2020-04-22,0-15days
5624,2020-04-19,0-15days
5625,2020-04-19,0-15days
5626,2020-04-18,0-15days
5627,2020-04-19,0-15days
5628,2020-04-18,0-15days
5629,2020-04-20,0-15days
5630,2020-04-19,0-15days
5631,2020-06-09,0-15days
5632,2020-04-18,0-15days
5633,2020-04-19,0-15days
5634,2020-04-19,0-15days
5635,2020-04-20,0-15days
5636,2020-04-21,0-15days
5637,2020-04-20,0-15days
5638,2020-04-20,0-15days
5639,2020-04-20,0-15days
5640,2020-04-20,0-15days
5641,2020-04-19,0-15days
5642,2020-04-18,0-15days
5643,2020-04-19,0-15days
5644,2020-04-19,0-15days
5645,2020-04-20,0-15days
5646,2020-04-22,0-15days
5647,2020-04-20,0-15days
5648,2020-04-22,0-15days
5649,2020-04-19,0-15days
5650,2020-04-18,0-15days
5651,2020-04-18,0-15days
5652,2020-04-18,0-15days
5653,2020-04-18,0-15days
5654,2020-04-18,0-15days
5655,2020-04-19,0-15days
5656,2020-04-20,0-15days
5657,2020-04-23,0-15days
5658,2020-04-20,0-15days
5659,2020-04-19,0-15days
5660,2020-04-20,0-15days
5661,2020-04-19,0-15days
5662,2020-04-21,0-15days
5663,2020-04-22,0-15days
5664,2020-04-18,0-15days
5665,2020-04-19,0-15days
5666,2020-04-19,0-15days
5667,2020-04-20,0-15days
5668,2020-04-20,0-15days
5669,2020-04-20,0-15days
5670,2020-04-18,0-15days
5671,2020-04-20,0-15days
5672,2020-04-19,0-15days
5673,2020-04-21,0-15days
5674,2020-04-19,0-15days
5675,2020-04-20,0-15days
5676,2020-06-08,0-15days
5677,2020-04-19,0-15days
5678,2020-04-19,0-15days
5679,2020-04-18,0-15days
5680,2020-04-19,0-15days
5681,2020-04-23,0-15days
5682,2020-04-20,0-15days
5683,2020-04-18,0-15days
5684,2020-04-20,0-15days
5685,2020-04-20,0-15days
5686,2020-04-18,0-15days
5687,2020-04-18,0-15days
5688,2020-04-22,0-15days
5689,2020-04-20,0-15days
5690,2020-04-25,0-15days
5691,2020-04-19,0-15days
5692,2020-04-19,0-15days
5693,2020-04-19,0-15days
5694,2020-04-18,0-15days
5695,2020-04-18,0-15days
5696,2020-04-21,0-15days
5697,2020-04-19,0-15days
5698,2020-04-18,0-15days
5699,2020-04-19,0-15days
5700,2020-04-20,0-15days
5701,2020-04-16,0-15days
5702,2020-04-20,0-15days
5703,2020-04-19,0-15days
5704,2020-04-19,0-15days
5705,2020-04-18,0-15days
5706,2020-04-19,0-15days
5707,2020-04-22,0-15days
5708,2020-04-19,0-15days
5709,2020-04-20,0-15days
5710,2020-04-20,0-15days
5711,2020-04-12,0-15days
5712,2020-04-22,0-15days
5713,2020-04-20,0-15days
5714,2020-04-19,0-15days
5715,2020-04-19,0-15days
5716,2020-04-19,0-15days
5717,2020-04-26,0-15days
5718,2020-04-21,0-15days
5719,2020-04-22,0-15days
5720,2020-04-20,0-15days
5721,2020-04-19,0-15days
5722,2020-04-20,0-15days
5723,2020-04-19,0-15days
5724,2020-04-19,0-15days
5725,2020-04-19,0-15days
5726,2020-04-19,0-15days
5727,2020-04-20,0-15days
5728,2020-04-20,0-15days
5729,2020-04-20,0-15days
5730,2020-04-23,0-15days
5731,2020-04-20,0-15days
5732,2020-04-24,0-15days
5733,2020-04-28,0-15days
5734,2020-04-19,0-15days
5735,2020-04-19,0-15days
5736,2020-04-21,0-15days
5737,2020-04-20,0-15days
5738,2020-04-20,0-15days
5739,2020-04-21,0-15days
5740,2020-05-07,0-15days
5741,2020-04-19,0-15days
5742,2020-04-21,0-15days
5743,2020-04-20,0-15days
5744,2020-04-20,0-15days
5745,2020-04-20,0-15days
5746,2020-04-21,0-15days
5747,2020-04-19,0-15days
5748,2020-04-20,0-15days
5749,2020-04-19,0-15days
5750,2020-04-20,0-15days
5751,2020-04-19,0-15days
5752,2020-04-20,0-15days
5753,2020-04-20,0-15days
5754,2020-04-24,0-15days
5755,2020-04-20,0-15days
5756,2020-04-24,0-15days
5757,2020-04-19,0-15days
5758,2020-04-21,0-15days
5759,2020-04-22,0-15days
5760,2020-04-22,0-15days
5761,2020-04-21,0-15days
5762,2020-04-19,0-15days
5763,2020-05-08,0-15days
5764,2020-04-20,0-15days
5765,2020-04-19,0-15days
5766,2020-04-21,0-15days
5767,2020-04-19,0-15days
5768,2020-04-20,0-15days
5769,2020-04-21,0-15days
5770,2020-04-21,0-15days
5771,2020-04-19,0-15days
5772,2020-04-19,0-15days
5773,2020-04-20,0-15days
5774,2020-04-19,0-15days
5775,2020-04-20,0-15days
5776,2020-04-20,0-15days
5777,2020-04-25,0-15days
5778,2020-04-21,0-15days
5779,2020-04-22,0-15days
5780,2020-04-20,0-15days
5781,2020-04-23,0-15days
5782,2020-04-20,0-15days
5783,2020-04-24,0-15days
5784,2020-04-20,0-15days
5785,2020-04-21,0-15days
5786,2020-04-19,0-15days
5787,2020-04-17,0-15days
5788,2020-04-28,0-15days
5789,2020-04-22,0-15days
5790,2020-04-20,0-15days
5791,2020-04-22,0-15days
5792,2020-04-19,0-15days
5793,2020-04-20,0-15days
5794,2020-04-19,0-15days
5795,2020-04-19,0-15days
5796,2020-05-04,0-15days
5797,2020-04-22,0-15days
5798,2020-04-21,0-15days
5799,2020-04-20,0-15days
5800,2020-04-21,0-15days
5801,2020-04-19,0-15days
5802,2020-05-05,0-15days
5803,2020-04-20,0-15days
5804,2020-04-20,0-15days
5805,2020-04-11,0-15days
5806,2020-04-21,0-15days
5807,2020-04-20,0-15days
5808,2020-04-19,0-15days
5809,2020-04-19,0-15days
5810,2020-04-21,0-15days
5811,2020-04-21,0-15days
5812,2020-04-22,0-15days
5813,2020-04-21,0-15days
5814,2020-04-20,0-15days
5815,2020-04-21,0-15days
5816,2020-04-22,0-15days
5817,2020-04-27,0-15days
5818,2020-04-20,0-15days
5819,2020-04-08,0-15days
5820,2020-04-19,0-15days
5821,2020-04-19,0-15days
5822,2020-04-21,0-15days
5823,2020-04-20,0-15days
5824,2020-04-24,0-15days
5825,2020-05-22,0-15days
5826,2020-04-22,0-15days
5827,2020-04-20,0-15days
5828,2020-05-09,16-30days
5829,2020-04-21,0-15days
5830,2020-04-20,0-15days
5831,2020-04-19,0-15days
5832,2020-04-20,0-15days
5833,2020-04-24,0-15days
5834,2020-04-19,0-15days
5835,2020-04-20,0-15days
5836,2020-04-21,0-15days
5837,2020-04-19,0-15days
5838,2020-04-20,0-15days
5839,2020-04-19,0-15days
5840,2020-04-21,0-15days
5841,2020-04-19,0-15days
5842,2020-04-19,0-15days
5843,2020-04-23,0-15days
5844,2020-04-21,0-15days
5845,2020-04-21,0-15days
5846,2020-04-22,0-15days
5847,2020-04-21,0-15days
5848,2020-04-28,0-15days
5849,2020-04-21,0-15days
5850,2020-04-21,0-15days
5851,2020-04-21,0-15days
5852,2020-04-21,0-15days
5853,2020-04-22,0-15days
5854,2020-04-20,0-15days
5855,2020-04-22,0-15days
5856,2020-04-20,0-15days
5857,2020-04-25,0-15days
5858,2020-04-21,0-15days
5859,2020-04-21,0-15days
5860,2020-06-10,0-15days
5861,2020-04-23,0-15days
5862,2020-04-20,0-15days
5863,2020-04-20,0-15days
5864,2020-04-21,0-15days
5865,2020-04-22,0-15days
5866,2020-04-21,0-15days
5867,2020-04-20,0-15days
5868,2020-05-09,0-15days
5869,2020-04-29,0-15days
5870,2020-04-20,0-15days
5871,2020-04-21,0-15days
5872,2020-05-06,0-15days
5873,2020-04-20,0-15days
5874,2020-04-21,0-15days
5875,2020-04-21,0-15days
5876,2020-04-21,0-15days
5877,2020-04-23,0-15days
5878,2020-04-18,0-15days
5879,2020-04-20,0-15days
5880,2020-04-20,0-15days
5881,2020-04-20,0-15days
5882,2020-04-22,0-15days
5883,2020-04-22,0-15days
5884,2020-04-22,0-15days
5885,2020-04-21,0-15days
5886,2020-04-21,0-15days
5887,2020-05-21,0-15days
5888,2020-04-23,0-15days
5889,2020-04-20,0-15days
5890,2020-04-21,0-15days
5891,2020-04-22,0-15days
5892,2020-04-28,0-15days
5893,2020-04-21,0-15days
5894,2020-04-22,0-15days
5895,2020-04-21,0-15days
5896,2020-04-23,0-15days
5897,2020-04-21,0-15days
5898,2020-04-23,0-15days
5899,2020-04-20,0-15days
5900,2020-04-21,0-15days
5901,2020-04-20,0-15days
5902,2020-04-21,0-15days
5903,2020-04-21,0-15days
5904,2020-04-21,0-15days
5905,2020-04-27,0-15days
5906,2020-04-21,0-15days
5907,2020-04-22,0-15days
5908,2020-04-29,0-15days
5909,2020-04-22,0-15days
5910,2020-04-20,0-15days
5911,2020-04-27,0-15days
5912,2020-04-20,0-15days
5913,2020-04-20,0-15days
5914,2020-04-22,0-15days
5915,2020-04-20,0-15days
5916,2020-04-21,0-15days
5917,2020-04-21,0-15days
5918,2020-04-22,0-15days
5919,2020-04-22,0-15days
5920,2020-04-24,0-15days
5921,2020-04-22,0-15days
5922,2020-04-22,0-15days
5923,2020-04-23,0-15days
5924,2020-04-21,0-15days
5925,2020-06-10,0-15days
5926,2020-04-23,0-15days
5927,2020-04-23,0-15days
5928,2020-04-24,0-15days
5929,2020-04-22,0-15days
5930,2020-04-22,0-15days
5931,2020-04-21,0-15days
5932,2020-04-21,0-15days
5933,2020-04-21,0-15days
5934,2020-04-20,0-15days
5935,2020-04-21,0-15days
5936,2020-04-23,0-15days
5937,2020-04-22,0-15days
5938,2020-04-22,0-15days
5939,2020-06-12,0-15days
5940,2020-04-20,0-15days
5941,2020-04-21,0-15days
5942,2020-04-20,0-15days
5943,2020-04-21,0-15days
5944,2020-04-20,0-15days
5945,2020-04-20,0-15days
5946,2020-05-10,0-15days
5947,2020-04-21,0-15days
5948,2020-04-21,0-15days
5949,2020-04-22,0-15days
5950,2020-04-20,0-15days
5951,2020-04-21,0-15days
5952,2020-04-21,0-15days
5953,2020-04-22,0-15days
